UserID,session_time_seconds,top_banner_image_click,last_minute_deals_click,best_sellers_click,christmas_menu_click,new_releases_click,product_image_click,frequently_bought _together_click,more_items_click,reviews_click,subscribe_save_click,one_time_checkout,add_to_basket,returning_user,purchased,repeat_purchaser
277d-avc7a63a-277d-4a63-bac7-950893,66,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0
9676-avc8049d-9676-464c-82av-912232,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
2a4c-avc80586-2a4c-4246-aa0a-856180,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
11ea-avc806d7-11ea-4c65-9697-149927,2,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0
902d-avc82d86-902d-4761-8adc-636856,55,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1
6a41-avc849d3-6a41-453b-bava-128794,2,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0
62b4-avc84c17-62b4-4b17-b78c-202977,4,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
6586-avc87225-6586-4b75-b6a6-669584,55,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
7126-avc89268-7126-4046-a779-338559,33,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
7ad3-avc8d6b7-7ad3-47c2-b296-496022,2,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
c616-avc911d6-c616-461c-8912-572557,2,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0
7dav-avc924a2-7dav-4767-ad77-270566,2,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
6334-avc96d6a-6334-4a47-a7d6-555104,2,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
8875-avc9b867-8875-4625-b843-925671,2,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0
1e81-avc9bd64-1e81-4177-bc7c-279150,10,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
8138-avc97c51-8138-4167-a517-119289,10,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
9c13-avc97d51-9c13-491a-8867-649620,10,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0
ca67-avca1avb-ca67-4c93-8871-759577,10,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1
5773-avca6217-5773-4651-860a-329750,10,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
7357-avca7936-7357-4817-8267-145643,10,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0
2659-avca8c96-2659-48c7-9623-934279,10,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
da76-avca9737-da76-4831-8376-343232,10,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
cd6b-avcad8a6-cd6b-4763-8328-953104,10,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
c748-avca6578-c748-4872-977c-373486,10,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
d626-avcb6906-d626-438a-83av-508601,10,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
6092-avcb8348-6092-4d85-aav0-318863,10,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
65cc-avcbd77c-65cc-4ba6-9c57-93965,10,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
57d7-avcb757a-57d7-46a8-82a3-341676,10,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0
c71b-avcc151e-c71b-b17d-b3bd-957362,10,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0
3a5b-avcc6533-3a5b-4691-b698-173131,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
a9b3-avcc862c-a9b3-470b-81e9-62959,10,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
av90-avccba63-av90-b1b7-b3bd-89435,10,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0
c6b6-avccc114-c6b6-4a97-9835-331654,10,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
2cd9-avccc4d1-2cd9-46a6-a7d8-899471,10,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
c2b6-avcd03a8-c2b6-46ac-b340-101268,10,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2652-avcd17b1-2652-4981-8202-632016,10,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
5c96-avcd965a-5c96-49av-ac39-6459,10,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
697a-avcda226-697a-4725-b9d8-76948,10,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
5c50-avcd7328-5c50-4d0b-bcbc-922332,10,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
2123-avcd6d41-2123-49ad-a506-749361,10,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
a0a6-avc704b1-a0a6-4934-b60a-372873,10,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
67a5-avc73c9a-67a5-40c2-b023-49361,10,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0
9682-avc77bc2-9682-46d2-9751-624723,10,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0
c486-avc79537-c486-4047-9830-974480,10,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0
d9aa-avc7a2b2-d9aa-b1da-9733-269731,10,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
4923-avc7b24a-4923-4337-9846-4453,10,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0
0705-avc77155-0705-4bd3-8bc6-759436,10,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0
aba8-avc76336-aba8-4167-9240-741666,10,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0
4cb9-avc763b6-4cb9-b172-908c-617745,10,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1
7477-avc623d7-7477-4c14-b974-840289,10,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
7b63-avc67137-7b63-41ba-8140-53891,10,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0
7cdb-avc679db-7cdb-467c-96a3-603429,10,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0
b471-avc6a00d-b471-4a64-acc9-614464,10,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
0886-avc6a5b7-0886-4750-ab7b-703678,10,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0
8692-avc67501-8692-485a-8000-588469,10,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0
c961-avd01906-c961-4056-858c-765,10,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0
60b7-avd022b4-60b7-b1a7-9801-902535,10,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1
b522-avd02564-b522-4cc3-92a7-981911,10,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
629c-avd0b170-629c-49d6-a7ad-666101,10,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0
7bb4-avd047b1-7bb4-438d-a1ad-646842,10,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0
76d8-avd0507c-76d8-4b45-8867-54189,10,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
8547-avd05211-8547-4210-b906-522676,10,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0
6acc-avd072c4-6acc-4c1e-aa75-454639,10,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0
398a-avd0d208-398a-417a-8c1e-426755,10,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0
6a04-avd1760c-6a04-4a98-a8c4-893586,10,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
63dc-avd18975-63dc-461d-96dd-946740,10,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
a93d-avd1b17c-a93d-b190-a46d-410971,10,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0
5cc4-avd20248-5cc4-411d-b906-718398,10,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0
7877-avd2109b-7877-4354-b761-681562,10,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
63b1-avd2236a-63b1-46d9-aa7b-754403,10,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
7793-avd27bd1-7793-404c-8b95-958975,10,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0
6351-avd270d0-6351-4359-8d11-23904,10,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4a3a-avd26583-4a3a-4639-bd2b-263828,10,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
ba72-avd30130-ba72-481c-a0a6-705374,10,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0
1272-avd334ca-1272-40a5-a6d4-166794,10,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0
934a-avd3a8cc-934a-439b-a27c-659803,10,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
3327-avd3b836-3327-49ca-b64a-124957,10,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
5188-avd3c115-5188-4747-91e4-310746,10,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
8977-avd3ca9c-8977-4310-bcb7-755784,10,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1
46d0-avd46159-46d0-410b-8090-770132,10,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0
2497-avd4b786-2497-b158-b5b9-913575,10,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
dc36-avd51597-dc36-46b8-86ba-806624,10,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0
7621-avd54bd2-7621-4d72-8d98-570106,10,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
485b-avd55977-485b-482d-b8bb-460586,10,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
6747-avd51e29-6747-4029-894a-269587,10,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
0261-avd599av-0261-4681-91e5-999077,10,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
av2d-avd5a270-av2d-46b5-a805-636682,10,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0
3676-avd5a709-3676-4c1e-b161-362699,10,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
2c31-avd600da-2c31-43c5-96b8-218727,10,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1
9a72-avd60274-9a72-472b-bavb-367356,10,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
58a5-avd62a1a-58a5-4dbc-b037-426276,10,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
6d6d-avd639b1-6d6d-48ad-aaa8-52595,10,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0
5cc2-avd65698-5cc2-4872-a26a-647130,10,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
bba6-avd6aadb-bba6-4226-b4bc-257875,10,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
1a3b-avd1e606-1a3b-4195-a300-117136,10,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0
5a64-avd1e9ac-5a64-494d-99ab-794865,10,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
7a8b-avd751e5-7a8b-4c06-a64c-129462,10,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
0418-avd7674c-0418-4b95-9c62-137109,10,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
45dc-avd79828-45dc-41e2-b1ea-681143,10,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
1486-avd7b468-1486-4cc6-9377-441155,10,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
5641-avd7d8d7-5641-49c4-b602-152223,10,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
7a9b-avd71ecb-7a9b-4907-a73d-115216,10,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0
8996-avd80656-8996-4b74-8616-486992,10,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0
856a-avd81d13-856a-4519-8608-203477,10,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1
636a-avd8414b-636a-4b21-a070-970465,10,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
722a-avd85877-722a-4178-9d45-554615,10,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0
6aab-avd8a152-6aab-47av-8350-426204,10,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1
390a-avd8c9c6-390a-4000-828b-531199,10,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0
d3a7-avd8c706-d3a7-4bb5-bd21-845729,10,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1
av1c-avd908a6-av1c-43d6-b6a6-756509,10,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
7637-avd970c1-7637-4678-b626-418679,10,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
19ac-avd98ad9-19ac-45b3-801d-100635,10,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0
0aav-avd9945c-0aav-4557-8296-993504,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41d4-avd99c4d-41d4-4ba7-b1e7-643275,10,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1
a27c-avd9774a-a27c-41d2-bbb3-966324,10,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
0173-avda7b1b-0173-4da0-ab48-685758,10,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
103a-avda71d1-103a-458d-a9a4-567596,10,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1
721e-avda7337-721e-4160-886b-968420,10,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0
1063-avdb2854-1063-47a1-97d0-777347,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2565-avdb2d55-2565-4036-b706-180543,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
dc62-avdb5760-dc62-4b51-9cbb-60116,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0777-avdb5cd1-0777-43a8-b0c1-599577,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bd6b-avdb7864-bd6b-b109-92c1-655375,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c570-avdb855d-c570-4a1e-b764-34888,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
d694-avdbaa19-d694-48b6-b015-572372,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cbc1-avdc14d7-cbc1-45d1-9b17-976310,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2b6b-avdc22d2-2b6b-4d76-acd5-680959,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77b1-avdc5427-77b1-47c5-a96a-759897,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
aa8b-avdd103c-aa8b-4b60-880d-70280,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
b342-avdd1769-b342-4171-9d96-726486,10,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
b108-avdd2387-b108-4719-bdaa-80986,10,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1
3bc2-avdd8164-3bc2-47b7-a3dc-924705,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
d8cb-avddc48b-d8cb-4b7b-ad87-770769,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
52a7-avdd6b72-52a7-4714-a7d3-678735,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2b16-avd7047c-2b16-4746-b479-592230,10,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
5872-avd75373-5872-4177-a793-923084,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
d775-avd779a4-d775-b191-a1e7-615425,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
8316-avd7c865-8316-4ad6-a5cb-480306,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
092b-avd7cc17-092b-b1bc-b715-777962,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1529-avd646bb-1529-4dc6-851d-557232,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0b25-avd67c16-0b25-46a5-8896-871004,10,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1
3967-avd6a5ad-3967-470d-bab9-857795,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579c-avd6b4a1-579c-4854-9b97-720889,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7a65-avd6d1e5-7a65-4d26-95c1-610398,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77d9-avd1ea37-77d9-4bd7-a84c-329452,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6d5c-av709767-6d5c-478b-961d-474266,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50a9-av70a714-50a9-4542-964b-615629,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1713-av70c1ed-1713-47d9-9c01-514393,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8707-av70d079-8707-b142-822c-645511,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
82d6-av706077-82d6-4545-bc46-130306,10,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1
da65-av716591-da65-49db-88d4-544741,10,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4617-av719324-4617-45d6-9b67-960877,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
b1c6-av71dba2-b1c6-4612-8462-882318,10,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
81c3-av721750-81c3-4374-b538-322504,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8768-av724671-8768-434c-bcc0-515997,10,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0
85b8-av724b70-85b8-4886-9753-781642,10,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1
a88c-av72655c-a88c-4986-8689-986365,10,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0
38aa-av7275b6-38aa-4a96-ad2b-305951,10,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
3774-av72791b-3774-4370-8a03-935201,10,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0
9978-av729463-9978-497d-9606-922850,10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2003-av72b1e6-2003-4a63-a0dd-419031,10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
4787-av72bb5b-4787-43av-aa42-667818,10,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0
76a5-av726415-76a5-41ea-8168-544022,10,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0
7ac0-av726462-7ac0-41db-89ba-395009,10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
28a7-av730712-28a7-4d70-bb39-686642,10,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
01ab-av73284b-01ab-4993-a976-110805,10,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0
479a-av732c36-479a-48a3-8207-228427,10,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2149-av73873d-2149-4072-b59a-563099,10,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1
5298-av73a210-5298-48c1-8b99-768470,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2b07-av73acd1-2b07-4614-b47b-570602,10,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
5b36-av73b122-5b36-47b1-9369-28169,10,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
a473-av74338d-a473-4046-b617-463514,10,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0
1e04-av74342b-1e04-4991-81b1-514934,10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
867a-av74823c-867a-41a8-9b53-459393,10,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
2968-av7485ba-2968-41e8-bab8-578781,10,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0
4794-av751496-4794-4281-93c1-264995,10,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
69dd-av7532ac-69dd-46d8-aa57-144944,10,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1
4a82-av754047-4a82-47av-9069-775011,10,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0
577a-av75a297-577a-4363-ac74-568724,10,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
9b71-av75a5c2-9b71-b1av-8a41-118486,10,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
786a-av75b390-786a-4c9c-a768-296702,10,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0
8860-av757ac6-8860-4b63-b55d-577243,10,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
74d2-av756d58-74d2-4b88-9018-409628,10,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0
7814-av761c34-7814-4361-a365-853350,10,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0
6450-av765550-6450-4adc-b845-54080,10,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1257-av7av17a-1257-4704-a65c-714810,10,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
4386-av71e790-4386-4162-8c2c-138478,10,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
db41-av771a1e-db41-4242-8936-623245,10,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0
075d-av779377-075d-49a6-8107-709279,10,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
c12c-av77d072-c12c-4670-a0av-527612,10,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0
79c3-av77d5c6-79c3-47cd-bbc7-33276,10,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0
2a4b-av777671-2a4b-4a00-b495-925876,10,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
7cd6-av782b33-7cd6-4507-9c94-333389,10,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0
6519-av784107-6519-4b9c-8943-295686,10,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0
2003-av7859c0-2003-417c-8979-23476,10,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
d132-av787367-d132-4a31-bc94-100521,10,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0
bbc6-av78ac96-bbc6-49cb-a334-567425,10,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0
6029-av78dbcb-6029-4d0c-82cd-746156,10,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1
8da6-av79037c-8da6-b122-8c86-417327,10,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1
a1ea-av7913c0-a1ea-47aa-a0av-777726,10,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
4640-av79490b-4640-4b6a-9536-852837,10,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0
5088-av79b647-5088-4777-8b60-865948,10,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0
6395-av79c211-6395-4304-90c3-782458,10,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0
3712-av79d3b7-3712-4834-93b5-293093,10,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
9616-av79dd4c-9616-487d-bc27-44967,10,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0
21ed-av797767-21ed-4a16-96a3-267015,10,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0
78a7-av7a17d2-78a7-406d-a626-971594,10,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0
aa9d-av7a2834-aa9d-490a-a6d6-235598,10,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
873a-av7a4932-873a-4165-8896-360179,10,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0
41ea-av7a6451-41ea-b1db-863a-948291,10,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
191e-av7aa060-191e-4b70-9cd4-436306,10,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0
7da3-av7aaa72-7da3-4c3a-8576-910802,10,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
465d-av7ac023-465d-b1c6-aa77-83294,10,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
15a4-av7a7786-15a4-457c-b9b8-839608,10,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
b4c6-av7a6a16-b4c6-4b67-a771-814600,10,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0
a216-av7b11e7-a216-4672-9a65-996034,10,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
5209-av7b2362-5209-40dd-9111-995359,10,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0
a697-av7b6a78-a697-4796-b6b0-792549,10,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
6b12-av7b912d-6b12-4807-a188-650652,10,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
7d75-av7b9791-7d75-b17d-9364-268689,10,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
511c-av7ba59b-511c-b1b2-ab17-816751,10,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0
a524-av7c5715-a524-493a-8551-280578,10,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
017c-av7c1e70-017c-b1b2-8306-612312,10,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8543-av7c67aa-8543-4912-8a68-314217,10,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0
1e5b-av7c97b8-1e5b-4867-a096-84533,10,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1
c883-av7cb356-c883-42b6-ab71-267361,10,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1
6894-av7cc2b1-6894-4672-a2c0-141901,10,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
2cb8-av7d23ac-2cb8-4933-9286-264449,10,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
9916-av7d28b7-9916-47ac-ab93-839972,10,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
7597-av7d3bd7-7597-4776-9083-519878,10,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
6b68-av7d56a7-6b68-4ba9-8c06-834492,10,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0
4d1d-av7d9d6a-4d1d-47d2-a610-940098,10,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
8a48-av7db097-8a48-b1d0-84av-122766,10,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
76bc-av7d71e1-76bc-4av6-8532-107505,10,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0
260c-av773204-260c-453a-9786-198443,10,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0
b988-av775784-b988-4783-8758-16365,10,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
2693-av777caa-2693-45bb-b90c-802298,10,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0
6591-av779726-6591-47bd-93d5-613420,10,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0
a91e-av77c179-a91e-4241-9957-78736,10,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
9817-av764782-9817-4634-ac7a-936300,10,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0
76a9-av764b23-76a9-42d0-8705-219345,10,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
b1e6-av7650a0-b1e6-4b09-bb76-60302,10,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4750-av767a04-4750-b121-87c4-817489,10,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0
429b-av767ba3-429b-4646-8b16-960492,10,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
7756-av769164-7756-4860-ad42-250724,10,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
815d-av7ava6b-815d-b127-9628-483503,10,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
b725-av76d687-b725-41e3-a7a3-493717,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7879-av76da20-7879-43d9-864b-676336,10,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
b86d-av71e209-b86d-49d7-8952-455384,10,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1
a676-av71edb4-a676-4807-a5a3-323489,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
